ep_name,ep_max_rise_slack,ep_max_fall_slack,ep_max_rise_arrival,ep_max_fall_arrival,sp_name,launch_clock_latency,clock_latency_mean,clock_latency_std,path_required,path_arrival,path_slack,path_num_points,path_crpr,ep_ck_name,rise_fall
data_o_reg[50]/D,133.693665,148.502380,108.993973,107.463814,rd1_R_o_reg[9]/CLK,34.729107,34.729107,0.000000,255.966202,107.463806,148.502380,5,0.000000,data_o_reg[50]/CLK,fall
data_o_reg[44]/D,135.345718,149.770264,98.921082,97.331978,rd1_R_o_reg[18]/CLK,25.113022,25.113022,0.000000,247.102234,97.331978,149.770264,5,0.000000,data_o_reg[44]/CLK,fall
data_o_reg[62]/D,135.325043,150.002930,107.432526,106.051521,rd1_R_o_reg[24]/CLK,28.537937,28.537937,0.000000,256.054443,106.051514,150.002930,5,0.000000,data_o_reg[62]/CLK,fall
data_o_reg[19]/D,130.557068,150.208282,101.381706,96.120903,rd1_L_o_reg[13]/CLK,5.445721,5.445721,0.000000,246.329178,96.120911,150.208282,5,0.000000,data_o_reg[19]/CLK,fall
data_o_reg[58]/D,136.381287,151.423340,105.889992,104.356926,rd1_R_o_reg[8]/CLK,42.08268,42.082680,0.000000,255.780273,104.356934,151.423340,5,0.000000,data_o_reg[58]/CLK,fall
data_o_reg[63]/D,122.737915,151.936752,152.505920,146.469193,rd1_L_o_reg[24]/CLK,40.124107,40.124107,0.000000,298.405945,146.469177,151.936752,5,0.000244,data_o_reg[63]/CLK,fall
data_o_reg[25]/D,123.504684,152.041824,159.135574,153.555466,rd1_L_o_reg[4]/CLK,52.768909,52.768909,0.000000,305.59729,153.555466,152.041824,5,0.000244,data_o_reg[25]/CLK,fall
data_o_reg[27]/D,124.249969,152.658173,156.926727,151.507751,rd1_L_o_reg[12]/CLK,52.82235,52.822350,0.000000,304.165894,151.507767,152.658173,5,0.000244,data_o_reg[27]/CLK,fall
data_o_reg[51]/D,124.946243,152.781006,153.698044,148.613220,rd1_L_o_reg[9]/CLK,51.677334,51.677334,0.000000,301.394226,148.613205,152.781006,5,0.000244,data_o_reg[51]/CLK,fall
data_o_reg[37]/D,124.554611,152.925034,158.288284,152.796524,rd1_L_o_reg[19]/CLK,52.148621,52.148621,0.000000,305.721558,152.796524,152.925034,5,0.000244,data_o_reg[37]/CLK,fall
data_o_reg[31]/D,126.983826,154.115387,134.561188,129.100098,rd1_L_o_reg[28]/CLK,24.875151,24.875151,0.000000,283.215485,129.100113,154.115387,5,0.000244,data_o_reg[31]/CLK,fall
data_o_reg[61]/D,127.671204,154.549164,134.320068,129.168304,rd1_L_o_reg[16]/CLK,32.600025,32.600025,0.000000,283.717468,129.168289,154.549164,5,0.000244,data_o_reg[61]/CLK,fall
data_o_reg[45]/D,127.470474,154.932770,133.767532,128.320648,rd1_L_o_reg[18]/CLK,30.50956,30.509560,0.000000,283.253418,128.320663,154.932770,5,0.000244,data_o_reg[45]/CLK,fall
data_o_reg[35]/D,127.420212,155.067291,133.453201,127.785011,rd1_L_o_reg[11]/CLK,16.756218,16.756218,0.000000,282.852295,127.785011,155.067291,5,0.000000,data_o_reg[35]/CLK,fall
data_o_reg[46]/D,140.825439,155.089142,102.391663,101.207283,rd1_R_o_reg[26]/CLK,27.058134,27.058134,0.000000,256.296417,101.207283,155.089142,5,0.000000,data_o_reg[46]/CLK,fall
data_o_reg[23]/D,129.059296,155.956284,132.683990,127.380325,rd1_L_o_reg[29]/CLK,26.355854,26.355854,0.000000,283.336609,127.380310,155.956284,5,0.000244,data_o_reg[23]/CLK,fall
data_o_reg[12]/D,131.364395,156.214325,128.575394,126.458923,rd1_R_o_reg[22]/CLK,53.731136,53.731136,0.000000,282.673248,126.458923,156.214325,5,0.000244,data_o_reg[12]/CLK,fall
data_o_reg[29]/D,136.255951,156.553375,94.470009,89.928772,rd1_L_o_reg[20]/CLK,5.7393,5.739300,0.000000,246.482147,89.928772,156.553375,5,0.000000,data_o_reg[29]/CLK,fall
data_o_reg[59]/D,130.574249,158.260864,149.148743,144.337311,rd1_L_o_reg[8]/CLK,50.997551,50.997551,0.000000,302.598175,144.337311,158.260864,5,0.000244,data_o_reg[59]/CLK,fall
data_o_reg[3]/D,130.189453,160.006760,143.705841,137.376022,rd1_L_o_reg[15]/CLK,31.681198,31.681198,0.000000,297.382782,137.376038,160.006760,5,0.000244,data_o_reg[3]/CLK,fall
data_o_reg[47]/D,135.841248,162.540222,125.941772,120.952629,rd1_L_o_reg[26]/CLK,26.625832,26.625832,0.000000,283.492859,120.952629,162.540222,5,0.000244,data_o_reg[47]/CLK,fall
data_o_reg[2]/D,149.727112,162.588623,85.789146,85.022560,rd1_R_o_reg[15]/CLK,27.046371,27.046371,0.000000,247.611191,85.022552,162.588623,5,0.000000,data_o_reg[2]/CLK,fall
data_o_reg[20]/D,149.962189,163.208313,84.858734,83.996696,rd1_R_o_reg[21]/CLK,12.266247,12.266247,0.000000,247.205002,83.996704,163.208313,5,0.000000,data_o_reg[20]/CLK,fall
data_o_reg[6]/D,148.471588,163.962585,84.375931,82.534714,rd1_R_o_reg[31]/CLK,11.409556,11.409556,0.000000,246.497299,82.534706,163.962585,5,0.000000,data_o_reg[6]/CLK,fall
data_o_reg[33]/D,138.163818,164.818207,123.552345,118.644005,rd1_L_o_reg[3]/CLK,25.110804,25.110804,0.000000,283.462219,118.644005,164.818207,5,0.000244,data_o_reg[33]/CLK,fall
data_o_reg[57]/D,148.524902,165.032501,86.972000,82.690102,rd1_L_o_reg[0]/CLK,4.730232,4.730232,0.000000,247.722595,82.690109,165.032501,5,0.000000,data_o_reg[57]/CLK,fall
data_o_reg[49]/D,148.449615,165.943481,95.118645,90.838005,rd1_L_o_reg[1]/CLK,10.739489,10.739489,0.000000,256.781494,90.837997,165.943481,5,0.000000,data_o_reg[49]/CLK,fall
data_o_reg[1]/D,137.318771,166.158356,139.653458,133.853058,rd1_L_o_reg[7]/CLK,30.071428,30.071428,0.000000,300.011414,133.853058,166.158356,5,0.000244,data_o_reg[1]/CLK,fall
data_o_reg[22]/D,151.863098,166.414581,82.214989,80.638634,rd1_R_o_reg[29]/CLK,10.788837,10.788837,0.000000,247.053207,80.638641,166.414581,5,0.000000,data_o_reg[22]/CLK,fall
data_o_reg[30]/D,160.602509,173.782242,74.380905,73.399826,rd1_R_o_reg[28]/CLK,6.27072,6.270720,0.000000,247.182068,73.399826,173.782242,5,0.000000,data_o_reg[30]/CLK,fall
data_o_reg[52]/D,161.132233,174.358276,74.083397,73.049110,rd1_R_o_reg[17]/CLK,6.692248,6.692248,0.000000,247.407394,73.049103,174.358276,5,0.000000,data_o_reg[52]/CLK,fall
data_o_reg[7]/D,149.526245,176.701569,111.375099,106.162621,rd1_L_o_reg[31]/CLK,10.58153,10.581530,0.000000,282.864197,106.162613,176.701569,5,0.000000,data_o_reg[7]/CLK,fall
data_o_reg[17]/D,149.494598,179.451630,127.522316,119.829491,rd1_L_o_reg[5]/CLK,8.725939,8.725939,0.000000,299.281128,119.829491,179.451630,5,0.000000,data_o_reg[17]/CLK,fall
data_o_reg[43]/D,152.109711,181.886383,119.663216,112.183418,rd1_L_o_reg[10]/CLK,6.248827,6.248827,0.000000,294.069794,112.183418,181.886383,5,0.000000,data_o_reg[43]/CLK,fall
data_o_reg[16]/D,167.867371,182.044373,75.566208,74.508972,rd1_R_o_reg[5]/CLK,7.558375,7.558375,0.000000,256.553345,74.508965,182.044373,5,0.000000,data_o_reg[16]/CLK,fall
data_o_reg[26]/D,169.303528,182.372833,66.718300,65.988304,rd1_R_o_reg[12]/CLK,5.432838,5.432838,0.000000,248.361145,65.988304,182.372833,5,0.000000,data_o_reg[26]/CLK,fall
data_o_reg[36]/D,158.523315,182.482391,126.679443,125.408234,rd1_R_o_reg[19]/CLK,54.926224,54.926224,0.000000,307.890625,125.408234,182.482391,5,0.000244,data_o_reg[36]/CLK,fall
data_o_reg[24]/D,159.018524,183.134430,125.895081,124.599457,rd1_R_o_reg[4]/CLK,54.956963,54.956963,0.000000,307.733887,124.599449,183.134430,5,0.000244,data_o_reg[24]/CLK,fall
data_o_reg[8]/D,169.626831,183.488907,74.143776,73.372086,rd1_R_o_reg[6]/CLK,11.410875,11.410875,0.000000,256.860992,73.372086,183.488907,5,0.000000,data_o_reg[8]/CLK,fall
data_o_reg[40]/D,160.146790,184.209229,121.097778,119.846321,rd1_R_o_reg[2]/CLK,43.913132,43.913132,0.000000,304.055542,119.846329,184.209229,5,0.000244,data_o_reg[40]/CLK,fall
data_o_reg[34]/D,171.863785,185.642578,71.813812,71.151909,rd1_R_o_reg[11]/CLK,12.273975,12.273975,0.000000,256.794495,71.151917,185.642578,5,0.000000,data_o_reg[34]/CLK,fall
data_o_reg[48]/D,163.862061,186.512939,98.105621,96.985138,rd1_R_o_reg[1]/CLK,27.13587,27.135870,0.000000,283.498077,96.985146,186.512939,5,0.000244,data_o_reg[48]/CLK,fall
data_o_reg[0]/D,172.957947,187.081024,70.414330,69.520805,rd1_R_o_reg[7]/CLK,11.232971,11.232971,0.000000,256.601837,69.520813,187.081024,5,0.000000,data_o_reg[0]/CLK,fall
data_o_reg[42]/D,175.218430,187.829315,60.608959,60.141228,rd1_R_o_reg[10]/CLK,3.859898,3.859898,0.000000,247.970551,60.141228,187.829315,5,0.000000,data_o_reg[42]/CLK,fall
data_o_reg[38]/D,174.406128,188.918930,58.421089,57.920872,rd1_R_o_reg[27]/CLK,4.938914,4.938914,0.000000,246.839798,57.920872,188.918930,5,0.000000,data_o_reg[38]/CLK,fall
data_o_reg[56]/D,179.951477,192.309250,55.450169,55.223221,rd1_R_o_reg[0]/CLK,3.91085,3.910850,0.000000,247.532471,55.223221,192.309250,5,0.000000,data_o_reg[56]/CLK,fall
data_o_reg[4]/D,168.475464,194.769989,111.740852,108.588623,rd1_R_o_reg[23]/CLK,36.867134,36.867134,0.000000,303.358612,108.588623,194.769989,5,0.000244,data_o_reg[4]/CLK,fall
data_o_reg[9]/D,170.111343,198.663208,108.117935,102.740547,rd1_L_o_reg[6]/CLK,10.688982,10.688982,0.000000,301.403748,102.740547,198.663208,5,0.000000,data_o_reg[9]/CLK,fall
data_o_reg[54]/D,176.763458,200.554688,103.370728,102.341034,rd1_R_o_reg[25]/CLK,36.862949,36.862949,0.000000,302.895721,102.341034,200.554688,5,0.000244,data_o_reg[54]/CLK,fall
data_o_reg[32]/D,188.191895,201.348175,57.111294,57.297752,rd1_R_o_reg[3]/CLK,8.298516,8.298516,0.000000,258.645935,57.297752,201.348175,5,0.000000,data_o_reg[32]/CLK,fall
data_o_reg[18]/D,202.704407,226.276672,79.967163,79.150444,rd1_R_o_reg[13]/CLK,7.307458,7.307458,0.000000,305.427124,79.150444,226.276672,5,0.000000,data_o_reg[18]/CLK,fall
data_o_reg[28]/D,213.233887,237.138870,66.833244,65.883865,rd1_R_o_reg[20]/CLK,6.939154,6.939154,0.000000,303.022736,65.883873,237.138870,5,0.000000,data_o_reg[28]/CLK,fall
